artist_names,title,count,document_ids
['Wilton Felder'],Inherit The Wind,2,"66f88a4cfb9f17a601b3de53, 66f88a50fb9f17a601b41cf6"
"[""Chocolat's""]",Rythmo Tropical,2,"66f88a54fb9f17a601b45a04, 66f88a54fb9f17a601b45a05"
"[""D'Angelo""]",Brown Sugar,2,"66f88a52fb9f17a601b43b1a, 66f88a52fb9f17a601b43b1b"
['Manolo Y Ramón'],Manolo Y Ramon,2,"66f88a5ffb9f17a601b50d65, 66f88a5ffb9f17a601b50d6b"
['Barrington Levy'],Englishman,2,"66f88a4cfb9f17a601b3daea, 66f88a5efb9f17a601b5012d"
['Arash'],Arash,2,"66f88a4efb9f17a601b3fc17, 66f88a4efb9f17a601b3fc15"
['Molly Hatchet'],Flirtin' With Disaster,2,"66f88a4dfb9f17a601b3e66f, 66f88a4dfb9f17a601b3e670"
['Гражданская Оборона'],Русское Поле Экспериментов,2,"66f88a4efb9f17a601b3fa00, 66f88a5cfb9f17a601b4dc46"
['Sheila & B. Devotion'],King Of The World,2,"66f88a4cfb9f17a601b3dd86, 66f88a4cfb9f17a601b3dd89"
['Dino (2)'],24/7,2,"66f88a54fb9f17a601b46502, 66f88a54fb9f17a601b46503"
['ICE MC'],My World,2,"66f88a4dfb9f17a601b3eef5, 66f88a5efb9f17a601b50709"
"['LTJ Bukem', 'MC Conrad']",Progression Sessions,2,"66f88a52fb9f17a601b438bb, 66f88a58fb9f17a601b49457"
['Gun (2)'],Taking On The World,2,"66f88a50fb9f17a601b415c9, 66f88a50fb9f17a601b415c4"
['Madleen Kane'],You Can,2,"66f88a5cfb9f17a601b4e445, 66f88a5cfb9f17a601b4e448"
['Ultra (4)'],Big Time,2,"66f88a57fb9f17a601b488de, 66f88a57fb9f17a601b488dd"
['Bright Eyes'],Four Winds,2,"66f88a4ffb9f17a601b41127, 66f88a4ffb9f17a601b41126"
['Nancy Sinatra'],Lightning's Girl,2,"66f88a50fb9f17a601b42290, 66f88a50fb9f17a601b4228f"
['Buffalo Soldiers'],Penny,2,"66f88a57fb9f17a601b48b8b, 66f88a57fb9f17a601b48b8f"
['Gregory Abbott'],Shake You Down,2,"66f88a4efb9f17a601b3f57b, 66f88a4efb9f17a601b3f57c"
['Tom Browne'],Rockin' Radio,2,"66f88a54fb9f17a601b45632, 66f88a54fb9f17a601b45634"
['Julio Iglesias'],America,2,"66f88a5bfb9f17a601b4d676, 66f88a5bfb9f17a601b4d679"
['Jackie Moore'],Sweet Charlie Babe,2,"66f88a58fb9f17a601b49eff, 66f88a58fb9f17a601b49f05"
['King Africa'],La Bomba,2,"66f88a54fb9f17a601b45c09, 66f88a5dfb9f17a601b4f7be"
['Pamala Stanley'],This Is Hot,2,"66f88a52fb9f17a601b4327b, 66f88a56fb9f17a601b472b8"
['Commodores'],Nightshift,2,"66f88a53fb9f17a601b453bf, 66f88a53fb9f17a601b45391"
['Jacques Loussier'],Pulsion,2,"66f88a51fb9f17a601b42c41, 66f88a51fb9f17a601b42c45"
['Detroit Emeralds'],Let's Get Together,2,"66f88a51fb9f17a601b42f0c, 66f88a61fb9f17a601b52ee4"
['Desmond Dekker'],You Can Get It If You Really Want,2,"66f88a5cfb9f17a601b4e1e5, 66f88a5dfb9f17a601b4f77c"
['Various'],Stars,2,"66f88a62fb9f17a601b547dc, 66f88a62fb9f17a601b549db"
['Yellowcard'],Lights And Sounds,2,"66f88a4efb9f17a601b3fd87, 66f88a4efb9f17a601b3fd88"
['Burlesque (2)'],Acupuncture,2,"66f88a5cfb9f17a601b4dcc1, 66f88a5cfb9f17a601b4dcc2"
['Con Funk Shun'],Electric Lady,2,"66f88a52fb9f17a601b43cc0, 66f88a52fb9f17a601b43cbe"
"['Emerson, Lake & Palmer']",Black Moon,2,"66f88a56fb9f17a601b4843c, 66f88a59fb9f17a601b4a7a3"
['Funky 4 + 1'],That's The Joint,2,"66f88a52fb9f17a601b440ac, 66f88a61fb9f17a601b537ac"
['Elvis Presley'],Raised On Rock / For Ol' Times Sake,2,"66f88a5cfb9f17a601b4eaa6, 66f88a5efb9f17a601b5080d"
['James Brown'],James Brown Soul Classics,2,"66f88a5afb9f17a601b4c194, 66f88a5bfb9f17a601b4cc2d"
['Sly Fox'],Let's Go All The Way,2,"66f88a57fb9f17a601b485eb, 66f88a57fb9f17a601b485ea"
['VHS Or Beta'],Night On Fire,2,"66f88a4dfb9f17a601b3ece5, 66f88a4dfb9f17a601b3ece6"
['Biddu Orchestra'],Dance Of Shiva,2,"66f88a5afb9f17a601b4bdcd, 66f88a5afb9f17a601b4bdcc"
['Grain'],Untitled,2,"66f88a5cfb9f17a601b4e830, 66f88a5dfb9f17a601b4f2eb"
['La Compagnie Créole'],Vive Le Douanier Rousseau !,2,"66f88a52fb9f17a601b434c9, 66f88a52fb9f17a601b434cd"
"['Praga Khan', 'Jade 4U']",A Spoonful Of Miracle,2,"66f88a51fb9f17a601b426b2, 66f88a51fb9f17a601b426b3"
['The Godfathers'],Unreal World,2,"66f88a52fb9f17a601b44198, 66f88a52fb9f17a601b4419b"
['Gipsy And Queen'],Action,2,"66f88a52fb9f17a601b44166, 66f88a52fb9f17a601b44165"
['Gibson Brothers'],Quartier Latin,2,"66f88a51fb9f17a601b42c12, 66f88a51fb9f17a601b42c24"
['OMC'],How Bizarre,2,"66f88a51fb9f17a601b42ddc, 66f88a51fb9f17a601b42ddd"
['Quincy Jones'],Back On The Block,2,"66f88a53fb9f17a601b4459f, 66f88a53fb9f17a601b44cf1"
['Johnny Mathis'],"Gone, Gone, Gone",2,"66f88a51fb9f17a601b42c77, 66f88a51fb9f17a601b42c8c"
['Harold Melvin And The Blue Notes'],Wake Up Everybody,2,"66f88a4cfb9f17a601b3dbef, 66f88a5cfb9f17a601b4e9fd"
['Rebbie Jackson'],Reaction,2,"66f88a4ffb9f17a601b40f05, 66f88a4ffb9f17a601b40f04"
['Klymaxx'],Never Underestimate The Power Of A Woman,2,"66f88a50fb9f17a601b41c30, 66f88a50fb9f17a601b41c33"
['Agent K'],Feed The Cat,2,"66f88a5efb9f17a601b502c8, 66f88a5efb9f17a601b502c7"
['? & The Mysterians'],96 Tears,2,"66f88a55fb9f17a601b46ccf, 66f88a55fb9f17a601b46cd0"
['Ian Barras'],Justice,2,"66f88a57fb9f17a601b48873, 66f88a57fb9f17a601b48872"
['Starpoint'],It's All Yours,2,"66f88a51fb9f17a601b428ce, 66f88a51fb9f17a601b428d3"
['Various'],High Life,2,"66f88a5bfb9f17a601b4d5f1, 66f88a5cfb9f17a601b4eb33"
['Talvin Singh'],OK,2,"66f88a4ffb9f17a601b409ea, 66f88a4ffb9f17a601b409e9"
['Eighties Ladies'],Ladies Of The Eighties,2,"66f88a56fb9f17a601b47c25, 66f88a56fb9f17a601b47c22"
['Linda Ronstadt'],Get Closer,2,"66f88a51fb9f17a601b4243b, 66f88a51fb9f17a601b4243a"
['Jackie Opel'],Cry Me A River,2,"66f88a57fb9f17a601b48eff, 66f88a5dfb9f17a601b4fbe9"
['The Cover Girls'],Show Me,2,"66f88a4efb9f17a601b3f85a, 66f88a4efb9f17a601b3f85b"
['Keith Sweat'],I'll Give All My Love To You,2,"66f88a51fb9f17a601b42988, 66f88a51fb9f17a601b42989"
['Syntax (4)'],Meccano Mind,2,"66f88a51fb9f17a601b42ab2, 66f88a51fb9f17a601b42aae"
['Goose (3)'],Bring It On,2,"66f88a52fb9f17a601b43932, 66f88a52fb9f17a601b43933"
['Various'],Techno Division,2,"66f88a58fb9f17a601b4a06a, 66f88a58fb9f17a601b4a06b"
['Stevie B'],In My Eyes,2,"66f88a4dfb9f17a601b3f121, 66f88a4dfb9f17a601b3f12a"
['Van McCoy'],Lonely Dancer,2,"66f88a53fb9f17a601b447bd, 66f88a53fb9f17a601b447be"
['Eddie Kendricks'],Boogie Down,2,"66f88a51fb9f17a601b42dee, 66f88a51fb9f17a601b42df0"
['Gary Taylor'],Compassion,2,"66f88a5dfb9f17a601b4f0ea, 66f88a5efb9f17a601b5098c"
['Vertical Horizon'],Everything You Want,2,"66f88a56fb9f17a601b48414, 66f88a56fb9f17a601b48415"
['Richard Hawley'],Coles Corner,2,"66f88a51fb9f17a601b4280f, 66f88a51fb9f17a601b4280e"
['Gregory Abbott'],I'll Prove It To You,2,"66f88a4efb9f17a601b3f57e, 66f88a4efb9f17a601b3f57d"
['Michael Jackson'],Ben,2,"66f88a50fb9f17a601b41455, 66f88a61fb9f17a601b53039"
['Carrie Lucas'],Street Corner Symphony,2,"66f88a56fb9f17a601b48228, 66f88a56fb9f17a601b48229"
['The Cover Girls'],We Can't Go Wrong,2,"66f88a4efb9f17a601b3f861, 66f88a4efb9f17a601b3f862"
['Rexanthony'],Audax,2,"66f88a5bfb9f17a601b4d0a0, 66f88a5bfb9f17a601b4d09f"
['Mondo Rock'],Boom Baby Boom,2,"66f88a5bfb9f17a601b4cbba, 66f88a5bfb9f17a601b4d5a2"
['Junior Reid'],One Blood,2,"66f88a58fb9f17a601b49bc6, 66f88a58fb9f17a601b49bca"
['Babyface'],For The Cool In You,2,"66f88a4efb9f17a601b40218, 66f88a4efb9f17a601b40217"
['Harvey Mason'],Groovin' You,2,"66f88a52fb9f17a601b43655, 66f88a52fb9f17a601b43656"
['Cascada'],Evacuate The Dancefloor,2,"66f88a52fb9f17a601b43b2f, 66f88a53fb9f17a601b4441d"
['La Toya Jackson'],Heart Don't Lie,2,"66f88a51fb9f17a601b4311a, 66f88a54fb9f17a601b457d5"
['Carleen Anderson'],True Spirit,2,"66f88a4efb9f17a601b3f6d2, 66f88a4efb9f17a601b3f6d1"
['Galliano'],Prince Of Peace,2,"66f88a4efb9f17a601b3fbf5, 66f88a4efb9f17a601b3fbfe"
['Club Nouveau'],Under A Nouveau Groove,2,"66f88a50fb9f17a601b41a19, 66f88a50fb9f17a601b41a1a"
['Madonna'],Celebration,2,"66f88a55fb9f17a601b46a68, 66f88a59fb9f17a601b4a9b8"
['Goodie Mob'],Soul Food,2,"66f88a51fb9f17a601b4259c, 66f88a51fb9f17a601b4259f"
['Murat Boz'],Aşklarım Büyük Benden,2,"66f88a62fb9f17a601b544e1, 66f88a62fb9f17a601b544fe"
['Johnny Logan'],Hold Me Now,2,"66f88a51fb9f17a601b4310e, 66f88a5bfb9f17a601b4d406"
['Tatjana'],Santa Maria,2,"66f88a4efb9f17a601b3f998, 66f88a4efb9f17a601b3f99d"
['The Charlie Calello Orchestra'],"Sing, Sing, Sing",2,"66f88a52fb9f17a601b43c68, 66f88a52fb9f17a601b43c69"
['Steve Arrington'],Dancin' In The Key Of Life,2,"66f88a56fb9f17a601b4724f, 66f88a56fb9f17a601b4724e"
['Azucar Moreno'],Bandido,2,"66f88a54fb9f17a601b4630e, 66f88a54fb9f17a601b46312"
['Cerrone'],The Collector,2,"66f88a56fb9f17a601b47931, 66f88a56fb9f17a601b4792f"
['Baha Men'],Who Let The Dogs Out,2,"66f88a53fb9f17a601b44eb8, 66f88a53fb9f17a601b44eb7"
['Empress (6)'],Empress,2,"66f88a59fb9f17a601b4b08f, 66f88a5afb9f17a601b4c2ab"
['Dale Bozzio'],Riot In English,2,"66f88a57fb9f17a601b491de, 66f88a57fb9f17a601b491df"
['Aural Exciters'],Spooks In Space,2,"66f88a52fb9f17a601b43a57, 66f88a52fb9f17a601b43a58"
['Pebbles'],Always,2,"66f88a4efb9f17a601b4022f, 66f88a4efb9f17a601b40230"
"['Midnight Blue (4)', 'Louise Tucker']",Midnight Blue,2,"66f88a52fb9f17a601b44037, 66f88a52fb9f17a601b44035"
['The Mooney Suzuki'],Alive & Amplified,2,"66f88a50fb9f17a601b41503, 66f88a50fb9f17a601b41504"
['Robert Tepper'],No Easy Way Out,2,"66f88a52fb9f17a601b437da, 66f88a5dfb9f17a601b4fd5f"
['Hope Of The States'],Left,2,"66f88a52fb9f17a601b440bc, 66f88a52fb9f17a601b440bd"
['Руки Вверх'],Дышите Равномерно,2,"66f88a59fb9f17a601b4ae7e, 66f88a5cfb9f17a601b4e6d0"
['Otis Redding'],(Sittin' On) The Dock Of The Bay,2,"66f88a50fb9f17a601b41dfb, 66f88a59fb9f17a601b4b0b7"
['Céline Dion'],One Heart,2,"66f88a4efb9f17a601b3fb1f, 66f88a4efb9f17a601b3fb20"
['The Gordons'],The Gordons,2,"66f88a56fb9f17a601b471cf, 66f88a56fb9f17a601b471d1"
['Herb Alpert & The Tijuana Brass'],Bullish,2,"66f88a4dfb9f17a601b3eecb, 66f88a5bfb9f17a601b4d57a"
['Asher D (2)'],Still Kickin',2,"66f88a58fb9f17a601b49bd0, 66f88a59fb9f17a601b4ad79"
['Tina Charles'],I Love To Love,2,"66f88a5afb9f17a601b4b9d7, 66f88a5afb9f17a601b4c6b8"
['The Upsetters'],Return Of Django,2,"66f88a4dfb9f17a601b3e8b8, 66f88a58fb9f17a601b49bba"
['Oliver Cheatham'],Go For It,2,"66f88a5efb9f17a601b505db, 66f88a5efb9f17a601b505da"
['Troy Von Balthazar'],Troy Von Balthazar,2,"66f88a5bfb9f17a601b4d148, 66f88a5efb9f17a601b506f8"
['Gemini All Stars De Ti Manno'],Gemini All Stars De Ti Manno,2,"66f88a61fb9f17a601b53366, 66f88a61fb9f17a601b5336d"
['Bob Marley & The Wailers'],Waiting In Vain,2,"66f88a56fb9f17a601b47a5c, 66f88a56fb9f17a601b47a56"
['Ne-Yo'],Because Of You,2,"66f88a53fb9f17a601b44abd, 66f88a53fb9f17a601b44b1d"
['Slave'],Just A Touch Of Love,2,"66f88a59fb9f17a601b4ace3, 66f88a59fb9f17a601b4ace5"
['Haymaker'],Haymaker,2,"66f88a58fb9f17a601b49ef8, 66f88a60fb9f17a601b521f4"
['Pete Seeger'],We Shall Overcome,2,"66f88a62fb9f17a601b54370, 66f88a62fb9f17a601b5435d"
['Star City'],I'm A Man,2,"66f88a5cfb9f17a601b4e439, 66f88a5cfb9f17a601b4e43a"
['France Gall'],Baby Pop,2,"66f88a5cfb9f17a601b4e947, 66f88a5cfb9f17a601b4e944"
['Christophe'],Aline,2,"66f88a5dfb9f17a601b4f5a6, 66f88a5efb9f17a601b5061a"
['Little Beaver'],Party Down,2,"66f88a4cfb9f17a601b3dabf, 66f88a4cfb9f17a601b3dac1"
['Ken Boothe'],Everything I Own,2,"66f88a4ffb9f17a601b4105a, 66f88a58fb9f17a601b4a18b"
['Calvin Harris'],Ready For The Weekend,2,"66f88a56fb9f17a601b4821b, 66f88a58fb9f17a601b4a261"
['L.A.X.'],All My Love,2,"66f88a59fb9f17a601b4b4e3, 66f88a59fb9f17a601b4b4ef"
['Brian McKnight'],Anytime,2,"66f88a50fb9f17a601b41344, 66f88a5dfb9f17a601b4f2ff"
['Lords Of The Underground'],Here Come The Lords,2,"66f88a50fb9f17a601b415d0, 66f88a53fb9f17a601b444c7"
['Buddy Holly'],Buddy Holly's Greatest Hits,2,"66f88a4efb9f17a601b3f6b0, 66f88a59fb9f17a601b4b241"
['Richard Durand'],Always The Sun,2,"66f88a4ffb9f17a601b412a2, 66f88a55fb9f17a601b46c76"
['The Blow Monkeys'],Springtime For The World,2,"66f88a4ffb9f17a601b41123, 66f88a4ffb9f17a601b41122"
['Roots (2)'],What Are You Doing In Casablanca,2,"66f88a5cfb9f17a601b4ea53, 66f88a62fb9f17a601b547d4"
['White Rose Movement'],Love Is A Number,2,"66f88a53fb9f17a601b4451f, 66f88a53fb9f17a601b44525"
['Isaac Hayes'],Juicy Fruit (Disco Freak),2,"66f88a4ffb9f17a601b406a0, 66f88a54fb9f17a601b45b16"
['The Osmonds'],Love Me For A Reason,2,"66f88a56fb9f17a601b48352, 66f88a56fb9f17a601b48353"
['Bubba Sparxxx'],Deliverance,2,"66f88a51fb9f17a601b424dd, 66f88a51fb9f17a601b424db"
['Supermax'],World Of Today,2,"66f88a4dfb9f17a601b3f355, 66f88a4dfb9f17a601b3f34e"
['Georgio (2)'],Sexappeal,2,"66f88a52fb9f17a601b43693, 66f88a52fb9f17a601b4368f"
['The System'],The Pleasure Seekers,2,"66f88a4dfb9f17a601b3e82f, 66f88a4dfb9f17a601b3e83a"
['The Vines'],Highly Evolved,2,"66f88a4cfb9f17a601b3e112, 66f88a5cfb9f17a601b4e474"
['Ten Sharp'],Shop Of Memories,2,"66f88a4cfb9f17a601b3dc5c, 66f88a5afb9f17a601b4bbfb"
['Candido'],Thousand Finger Man,2,"66f88a56fb9f17a601b47d88, 66f88a56fb9f17a601b47d89"
['Yuri (3)'],Yuri,2,"66f88a5ffb9f17a601b50f1c, 66f88a61fb9f17a601b53624"
['John Paul Young'],Love Is In The Air,2,"66f88a4cfb9f17a601b3e1a2, 66f88a50fb9f17a601b41626"
['Transglobal Underground'],International Times,2,"66f88a4ffb9f17a601b40679, 66f88a4ffb9f17a601b4067c"
['Charme (2)'],Let It In,2,"66f88a52fb9f17a601b43c64, 66f88a57fb9f17a601b4850a"
['Sabrina Johnston'],Peace,2,"66f88a55fb9f17a601b46e66, 66f88a55fb9f17a601b46e68"
['Pnau'],Again,2,"66f88a5cfb9f17a601b4de4e, 66f88a5cfb9f17a601b4de4d"
['DFC (2)'],Things In Tha Hood,2,"66f88a51fb9f17a601b423b7, 66f88a5afb9f17a601b4c547"
['Heather Small'],Proud,2,"66f88a52fb9f17a601b43894, 66f88a52fb9f17a601b43895"
['Solomon Burke'],A Change Is Gonna Come,2,"66f88a53fb9f17a601b4528e, 66f88a59fb9f17a601b4b0ee"
['Klymaxx'],Meeting In The Ladies Room,2,"66f88a4ffb9f17a601b40c5e, 66f88a50fb9f17a601b41c32"
['Glen Campbell'],Rhinestone Cowboy,2,"66f88a57fb9f17a601b48a85, 66f88a57fb9f17a601b48a87"
['Whitney Houston'],I Look To You,2,"66f88a5efb9f17a601b504e2, 66f88a5efb9f17a601b50463"
['Stevie B'],Party Your Body,2,"66f88a4dfb9f17a601b3f11b, 66f88a4dfb9f17a601b3f123"
['The Swingers'],Counting The Beat,2,"66f88a56fb9f17a601b471ac, 66f88a5bfb9f17a601b4cbcf"
['Dragons'],Here Are The Roses,2,"66f88a53fb9f17a601b44b19, 66f88a53fb9f17a601b44b1a"
['Elvis Presley'],Moody Blue,2,"66f88a4efb9f17a601b3f576, 66f88a5efb9f17a601b50821"
['Urban Thermo Dynamics'],Manifest Destiny,2,"66f88a5efb9f17a601b507ae, 66f88a5efb9f17a601b507af"
['Mayomi'],I Am,2,"66f88a5cfb9f17a601b4e45f, 66f88a5cfb9f17a601b4e45e"
['Laurent Wolf'],Wash My World,2,"66f88a4ffb9f17a601b40560, 66f88a4ffb9f17a601b40561"
['Iggy Pop'],Lust For Life,2,"66f88a55fb9f17a601b47002, 66f88a55fb9f17a601b47003"
['AlunaGeorge'],I Remember,2,"66f88a61fb9f17a601b53ef9, 66f88a63fb9f17a601b55973"
['The Latin Rascals'],Bach To The Future,2,"66f88a4ffb9f17a601b4130d, 66f88a4ffb9f17a601b41311"
['Leadbelly'],Leadbelly,2,"66f88a4dfb9f17a601b3ecbe, 66f88a4dfb9f17a601b3ecc0"
['The Jones Girls'],On Target,2,"66f88a58fb9f17a601b49acc, 66f88a58fb9f17a601b49aca"
['KC & The Sunshine Band'],That's The Way (I Like It),2,"66f88a54fb9f17a601b456b5, 66f88a54fb9f17a601b456b3"
['BZN'],Friends,2,"66f88a5dfb9f17a601b4ef3a, 66f88a61fb9f17a601b5334c"
['Space Cowboy'],Across The Sky,2,"66f88a5bfb9f17a601b4ce00, 66f88a5bfb9f17a601b4ce01"
['Candi Staton'],Candi Staton,2,"66f88a51fb9f17a601b42e2b, 66f88a51fb9f17a601b42e2a"
['Keith Sweat'],Make It Last Forever,2,"66f88a51fb9f17a601b4297f, 66f88a51fb9f17a601b42984"
['Motion (3)'],Don't Stop,2,"66f88a4ffb9f17a601b40617, 66f88a4ffb9f17a601b40615"
['Lee Fields'],Let's Talk It Over,2,"66f88a53fb9f17a601b44cbc, 66f88a5dfb9f17a601b4f680"
['Shinehead'],The Real Rock,2,"66f88a51fb9f17a601b42a37, 66f88a51fb9f17a601b42a36"
['The Open'],Never Enough,2,"66f88a57fb9f17a601b4931f, 66f88a57fb9f17a601b49319"
['Rodney Dangerfield'],Rappin' Rodney,2,"66f88a55fb9f17a601b46d71, 66f88a55fb9f17a601b46d6f"
['The Three Degrees'],When Will I See You Again,2,"66f88a53fb9f17a601b444fa, 66f88a53fb9f17a601b444f9"
['LL Cool J'],You And Me,2,"66f88a53fb9f17a601b4546f, 66f88a53fb9f17a601b45487"
['Cherrelle'],Affair,2,"66f88a4ffb9f17a601b4095f, 66f88a57fb9f17a601b49042"
['Vladimir Cosma'],Les Aventures De Rabbi Jacob,2,"66f88a5efb9f17a601b4fedd, 66f88a5efb9f17a601b4fede"
['Sinitta'],Hitchin' A Ride,2,"66f88a4ffb9f17a601b40abd, 66f88a4ffb9f17a601b40abf"
['Milli Vanilli'],Girl You Know It's True,2,"66f88a4dfb9f17a601b3ea45, 66f88a4dfb9f17a601b3ea5c"
['Jaki Graham'],From Now On,2,"66f88a52fb9f17a601b4386e, 66f88a52fb9f17a601b4386f"
['Deichkind'],Arbeit Nervt,2,"66f88a53fb9f17a601b44541, 66f88a53fb9f17a601b44542"
['Nicole J McCloud'],Rock The House,2,"66f88a53fb9f17a601b44533, 66f88a53fb9f17a601b44535"
['Mae Moore'],Bohemia,2,"66f88a4efb9f17a601b3f79a, 66f88a4efb9f17a601b3f79b"
['Mary MacGregor'],Torn Between Two Lovers,2,"66f88a4efb9f17a601b3f4c6, 66f88a4efb9f17a601b3f4c7"
['Cocoa Tea'],Come Again,2,"66f88a52fb9f17a601b43817, 66f88a52fb9f17a601b43818"
['Steve Arrington'],The Jammin' National Anthem,2,"66f88a56fb9f17a601b47249, 66f88a56fb9f17a601b4724b"
['Reset//Mankind'],Reset//Mankind,2,"66f88a5ffb9f17a601b51a88, 66f88a5ffb9f17a601b51a86"
['Kane (2)'],Fearless,2,"66f88a57fb9f17a601b48d14, 66f88a57fb9f17a601b48d13"
['Epica (2)'],Unleashed,2,"66f88a63fb9f17a601b559e3, 66f88a63fb9f17a601b559c7"
['Various'],Rock Baby Rock It,2,"66f88a5ffb9f17a601b50ddd, 66f88a60fb9f17a601b520c0"
['Rainy Davis'],Sweetheart,2,"66f88a52fb9f17a601b4410c, 66f88a52fb9f17a601b4410a"
['Brigitte Nielsen'],Every Body Tells A Story,2,"66f88a54fb9f17a601b45668, 66f88a54fb9f17a601b45669"
['Stephane Malca'],Next To You,2,"66f88a4cfb9f17a601b3df25, 66f88a4cfb9f17a601b3df24"
['Eroc'],Wolkenreise,2,"66f88a5afb9f17a601b4bdd7, 66f88a5bfb9f17a601b4d6ee"
['Tony Valor Sounds Orchestra'],Gotta Get It,2,"66f88a4ffb9f17a601b4129b, 66f88a5dfb9f17a601b4f954"
['a-ha'],Take On Me,2,"66f88a5cfb9f17a601b4e75a, 66f88a5cfb9f17a601b4e75f"
['New Edition'],Candy Girl,2,"66f88a51fb9f17a601b42bf6, 66f88a52fb9f17a601b433ec"
['The Smoke'],My Friend Jack,2,"66f88a56fb9f17a601b47f17, 66f88a5bfb9f17a601b4d594"
['The Shadows'],Apache,2,"66f88a4dfb9f17a601b3eda8, 66f88a59fb9f17a601b4ae9f"
['Belouis Some'],Some People,2,"66f88a53fb9f17a601b452bf, 66f88a53fb9f17a601b4531b"
"['Pyotr Ilyich Tchaikovsky', ""L'Orchestre De La Suisse Romande"", 'Ernest Ansermet']",Swan Lake (Abridged),2,"66f88a62fb9f17a601b54ba8, 66f88a62fb9f17a601b54bad"
['Tomash Gee'],Untitled,2,"66f88a53fb9f17a601b451fe, 66f88a53fb9f17a601b45200"
['The Temptations'],Cloud Nine,2,"66f88a53fb9f17a601b445a5, 66f88a55fb9f17a601b4687e"
['Combayah'],Fantasy Dreamworld,2,"66f88a5efb9f17a601b505e1, 66f88a5efb9f17a601b505e2"
['André Cymone'],Survivin' In The 80's,2,"66f88a4ffb9f17a601b40b08, 66f88a4ffb9f17a601b40b07"
['The Originals'],Down To Love Town,2,"66f88a5bfb9f17a601b4d282, 66f88a5bfb9f17a601b4d288"
['Pooh-Man'],Funky As I Wanna Be,2,"66f88a57fb9f17a601b48991, 66f88a57fb9f17a601b48990"
['Mandy Moore'],I Wanna Be With You,2,"66f88a4efb9f17a601b3fb2e, 66f88a4efb9f17a601b3fb2f"
['Dionne Warwick'],Dionne,2,"66f88a54fb9f17a601b455d3, 66f88a54fb9f17a601b455d8"
['Kokomo'],Kokomo,2,"66f88a4ffb9f17a601b40499, 66f88a4ffb9f17a601b4049c"
['Lakeside'],Outrageous,2,"66f88a4ffb9f17a601b40a51, 66f88a4ffb9f17a601b40a57"
"[""The Waikiki's""]",Hawaii Tattoo,2,"66f88a5bfb9f17a601b4d6b3, 66f88a62fb9f17a601b548ab"
"[""Alisha's Attic""]",Alisha Rules The World,2,"66f88a4efb9f17a601b3fbbe, 66f88a4efb9f17a601b3fbc0"
['The Animals'],The Animals,2,"66f88a58fb9f17a601b4a37e, 66f88a5dfb9f17a601b4f52e"
['Peter Wolf'],Lights Out,2,"66f88a5afb9f17a601b4b828, 66f88a5afb9f17a601b4b81d"
['Yvonne Elliman'],Love Me,2,"66f88a4efb9f17a601b3f569, 66f88a53fb9f17a601b443b6"
['Jermaine Stewart'],The Word Is Out,2,"66f88a4ffb9f17a601b40e00, 66f88a4ffb9f17a601b40dff"
['Black Jack (3)'],Hot Passion,2,"66f88a4cfb9f17a601b3dfba, 66f88a55fb9f17a601b46891"
['Mick Jackson'],Weekend,2,"66f88a56fb9f17a601b47611, 66f88a56fb9f17a601b47612"
['The Fallout Trust'],When We Are Gone,2,"66f88a51fb9f17a601b42657, 66f88a51fb9f17a601b42655"
['Black Slate'],Amigo,2,"66f88a4efb9f17a601b4037c, 66f88a4efb9f17a601b40380"
['The Shadows'],Atlantis,2,"66f88a59fb9f17a601b4ae98, 66f88a62fb9f17a601b5409d"
['Céline Dion'],A New Day Has Come,2,"66f88a4efb9f17a601b3fb17, 66f88a4efb9f17a601b3fb16"
['The Joneses'],Sugar Pie Guy,2,"66f88a5dfb9f17a601b4fd6e, 66f88a5dfb9f17a601b4fd6f"
['Falling Infinities'],Kingdom Of Dreams,2,"66f88a5bfb9f17a601b4cdcf, 66f88a5bfb9f17a601b4cdd0"
['Roy Ayers'],Fast Money,2,"66f88a4efb9f17a601b3fc35, 66f88a4efb9f17a601b3fc36"
['Three Times Dope'],Original Stylin',2,"66f88a5dfb9f17a601b4f057, 66f88a5dfb9f17a601b4f05a"
['Various'],Rap Trax - Volume One,2,"66f88a54fb9f17a601b456a0, 66f88a5efb9f17a601b50740"
['Trio Esperança'],Trio Esperança,2,"66f88a61fb9f17a601b534ad, 66f88a62fb9f17a601b5501d"
['Beautiful People'],If 60's Were 90's,2,"66f88a53fb9f17a601b451a8, 66f88a53fb9f17a601b453fc"
['Barbarella (3)'],Sucker For Your Love,2,"66f88a55fb9f17a601b46f0c, 66f88a5dfb9f17a601b4f4cb"
"['John ""Jellybean"" Benitez']",Spillin' The Beans,2,"66f88a4efb9f17a601b3f994, 66f88a4efb9f17a601b3f992"
['The Staple Singers'],Be What You Are,2,"66f88a4ffb9f17a601b40f02, 66f88a52fb9f17a601b4356e"
['Noisettes'],Wild Young Hearts,2,"66f88a52fb9f17a601b43f97, 66f88a52fb9f17a601b43f99"
['Sweet Sable'],Old Times' Sake,2,"66f88a56fb9f17a601b476ab, 66f88a56fb9f17a601b476ad"
['Ava Cherry'],Streetcar Named Desire,2,"66f88a5dfb9f17a601b4f459, 66f88a5dfb9f17a601b4f45b"
['Radio 4'],Enemies Like This,2,"66f88a4cfb9f17a601b3d8e7, 66f88a4cfb9f17a601b3d8e8"
